product_id,sku_title,description,image_file,url
257,CAMPING AXE-STEEL TUBULAR HANDLE,CAMPING AXE-STEEL TUBULAR HANDLE | Time： | 2015-9-11 19:23:49 | Click： | 1809 | Previous | Next | Previous | Next,sku_257.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=257
258,CLAW HAMMERS-HICKORY HANDLE,CLAW HAMMERS-HICKORY HANDLE | Time： | 2015-9-11 19:49:32 | Click： | 1866 | Previous | Next | Previous | Next,sku_258.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=258
259,DRYWALL HATCHET-HICKORY HANDLE,DRYWALL HATCHET-HICKORY HANDLE | Time： | 2015-9-11 19:51:15 | Click： | 3318 | Previous | Next | Previous | Next,sku_259.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=259
260,DEAD BLOW HAMMERS-MONOBLOCK,DEAD BLOW HAMMERS-MONOBLOCK | Time： | 2015-9-11 19:52:37 | Click： | 3256 | Previous | Next | Previous | Next,sku_260.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=260
261,AXES-WOODEN HANDLE,AXES-WOODEN HANDLE | Time： | 2015-9-11 19:54:16 | Click： | 3223 | Previous | Next | Previous | Next,sku_261.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=261
262,AXES-FIBERGLASS HANDLE,AXES-FIBERGLASS HANDLE | Time： | 2015-9-11 19:56:10 | Click： | 3326 | Previous | Next | Previous | Next,sku_262.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=262
263,SPLITTING AXES-FIBERGLASS HANDLE,SPLITTING AXES-FIBERGLASS HANDLE | Time： | 2015-9-11 19:57:50 | Click： | 3372 | Previous | Next | Previous | Next,sku_263.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=263
264,AXES-WOODEN HANDLE,AXES-WOODEN HANDLE | Time： | 2015-9-11 20:10:31 | Click： | 3293 | Previous | Next | Previous | Next,sku_264.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=264
265,AXES-WOODEN HANDLE,AXES-WOODEN HANDLE | Time： | 2015-9-11 20:13:21 | Click： | 3422 | Previous | Next | Previous | Next,sku_265.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=265
266,AXES-TPR HANDLE,AXES-TPR HANDLE | Time： | 2015-9-11 20:15:19 | Click： | 4386 | Previous | Next | Previous | Next,,http://www.cpowerco.com/ProductDetail.aspx?id=266
267,INDESTRUCTIBLE HANDLE CLUB HAMMERS,INDESTRUCTIBLE HANDLE CLUB HAMMERS | Time： | 2015-9-12 8:43:53 | Click： | 5148 | Next | Next,sku_267.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=267
268,SCREWDRIVER,SCREWDRIVER | Time： | 2015-9-12 9:08:21 | Click： | 1770 | Previous | Previous,sku_268.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=268
269,SCREWDRIVERS,SCREWDRIVERS | Time： | 2015-9-12 9:22:25 | Click： | 1681 | Previous | Next | Previous | Next,sku_269.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=269
270,SCREWDRIVERS,SCREWDRIVERS | Time： | 2015-9-12 9:23:56 | Click： | 1582 | Previous | Next | Previous | Next,sku_270.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=270
271,SCREWDRIVERS,SCREWDRIVERS | Time： | 2015-9-12 9:38:54 | Click： | 1675 | Previous | Next | Previous | Next,sku_271.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=271
272,SCREWDRIVERS,SCREWDRIVERS | Time： | 2015-9-12 9:40:13 | Click： | 1574 | Previous | Next | Previous | Next,sku_272.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=272
273,SCREWDRIVERS,SCREWDRIVERS | Time： | 2015-9-12 9:41:14 | Click： | 1675 | Previous | Next | Previous | Next,sku_273.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=273
274,SCREWDRIVERS,SCREWDRIVERS | Time： | 2015-9-12 9:42:19 | Click： | 1611 | Previous | Next | Previous | Next,sku_274.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=274
275,SCREWDRIVERS,SCREWDRIVERS | Time： | 2015-9-12 9:59:40 | Click： | 1737 | Previous | Next | Previous | Next,sku_275.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=275
276,GO-THROUGH SCREWDRIVERS,GO-THROUGH SCREWDRIVERS | Time： | 2015-9-12 10:01:13 | Click： | 1559 | Previous | Next | Previous | Next,sku_276.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=276
277,PRECISION SCREWDRIVERS,PRECISION SCREWDRIVERS | Time： | 2015-9-12 10:02:18 | Click： | 1659 | Previous | Next | Previous | Next,sku_277.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=277
278,SCREWDRIVER BIT HOLDER,SCREWDRIVER BIT HOLDER | Time： | 2015-9-12 10:03:37 | Click： | 1609 | Previous | Next | Previous | Next,sku_278.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=278
279,5 IN 1 RACHET SCREWDRIVER,5 IN 1 RACHET SCREWDRIVER | Time： | 2015-9-12 10:04:39 | Click： | 1603 | Previous | Next | Previous | Next,sku_279.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=279
280,RACHET SCREWDRIVER SET,RACHET SCREWDRIVER SET | Time： | 2015-9-12 10:17:12 | Click： | 1851 | Previous | Next | Previous | Next,sku_280.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=280
281,RACHET SCREWDRIVER SET,RACHET SCREWDRIVER SET | Time： | 2015-9-12 10:18:21 | Click： | 3089 | Previous | Next | Previous | Next,sku_281.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=281
282,RACHET SCREWDRIVER SET,RACHET SCREWDRIVER SET | Time： | 2015-9-12 10:19:15 | Click： | 3141 | Previous | Next | Previous | Next,sku_282.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=282
283,RACHET SCREWDRIVER SET,RACHET SCREWDRIVER SET | Time： | 2015-9-12 10:20:14 | Click： | 3154 | Previous | Next | Previous | Next,sku_283.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=283
284,RACHET SCREWDRIVER SET,RACHET SCREWDRIVER SET | Time： | 2015-9-12 10:29:37 | Click： | 3133 | Previous | Next | Previous | Next,sku_284.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=284
285,RACHET SCREWDRIVER SET,RACHET SCREWDRIVER SET | Time： | 2015-9-12 10:30:50 | Click： | 3273 | Previous | Next | Previous | Next,sku_285.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=285
286,PRECISION SCREWDRIVER SET,PRECISION SCREWDRIVER SET | Time： | 2015-9-12 10:31:49 | Click： | 3234 | Previous | Next | Previous | Next,sku_286.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=286
287,VDE SCREWDRIVERS,VDE SCREWDRIVERS | Time： | 2015-9-14 14:58:21 | Click： | 3235 | Previous | Next | Previous | Next,sku_287.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=287
288,VDE SCREWDRIVERS,VDE SCREWDRIVERS | Time： | 2015-9-14 14:59:26 | Click： | 3267 | Previous | Next | Previous | Next,sku_288.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=288
289,VDE SCREWDRIVERS,VDE SCREWDRIVERS | Time： | 2015-9-14 15:00:31 | Click： | 3337 | Next | Next,sku_289.jpg,http://www.cpowerco.com/ProductDetail.aspx?id=289
290,WIDE JAW ADJUSTABLE WRENCH,WIDE JAW ADJUSTABLE WRENCH | Time： | 2022-4-21 14:12:41 | Click： | 1290 | Previous | • Manufactured from forged Chrome Vanadium Steel for | increased strength & durability | • Extra wide jaw opening for increased application of use | • Slim-line jaws angled at 15° for access to confined spaces | • Extra jaw depth for increased application of torque | • Dual functional wrench with reversible jaw for adjustable | wrench & pipe wrench functions | • Soft grip non-slip handle for increased comfort and | control in wet conditions | • Jaw hardness up to 40-50 HRC | • Length: 200mm | Previous,,http://www.cpowerco.com/ProductDetail.aspx?id=290
291,THREAD  REPAIR  KIT,"THREAD  REPAIR  KIT | Time： | 2022-4-21 14:56:39 | Click： | 1534 | Previous | Next | -thread M10x1.5 | -15-pc set contains | --1 pc 10.5mm HSS twist drill | --1 pc M10 HSS tap | --1 pc coil installation tool | --1 pc tang removal tool | --10 pcs stainless steel wire thread inserts (""helicoil"") | ---steel grade of spiral elements A2 (= EN 1.4301 = SAE 304 = sc. Cr/Ni 18/8 steel) | --1 pc hex key | -hanging storage box | 25PC THREAD REPAIR KIT M6X1.0 | 25PC THREAD REPAIR KIT M7X1.0 | 25PC THREAD REPAIR KIT M8X1.25 | 15PC THREAD REPAIR KIT M10X1.5 | 15PC THREAD REPAIR KIT M12X1.75 | 14PC THREAD REPAIR KIT M14X1.25 | 14PC THREAD REPAIR KIT M14X1.5 | Previous | Next",,http://www.cpowerco.com/ProductDetail.aspx?id=291
292,TIRE  INFLATOR,"TIRE  INFLATOR | Time： | 2022-4-21 15:05:17 | Click： | 4083 | Previous | Next | handy tire inflator with air pressure gauge for vehicles | measure range 0,5 - 12 Bar (0 – 170 psi) | measure scale accuracy 0,1 Bar (2 psi) | threaded hose attachment to the pistol | rubber hose length 485 mm | quick connector fitting | pistol with air relief valve | rubber gauge protector in around edges | Previous | Next",,http://www.cpowerco.com/ProductDetail.aspx?id=292
293,TELESCOPIC  BASIN  &  BATH  WRENCH,"TELESCOPIC  BASIN  &  BATH  WRENCH | Time： | 2022-4-21 15:11:02 | Click： | 1054 | Previous | Next | 270-450mm with hardened jaw. | • Adjustable basin & bath wrench with jaw manufactured | from forged Steel | • Spring action jaw for an automatic grip on pipe fifittings | • Jaw turning capability of 180° for added flflexibility | • Telescopic wrench for added convenience and increased | reach | • Jaw hardness up to 40HRC | • Jaw capacity: 10mm to 30mm | • Extendable from 270 - 450mm in 4 steps (270, 330, 385 and | 450mm) for basin & bath taps | Previous | Next",,http://www.cpowerco.com/ProductDetail.aspx?id=293
294,AUTO  WIRE  STRIPER,AUTO  WIRE  STRIPER | Time： | 2022-4-21 15:13:37 | Click： | 1727 | Previous | Next | Previous | Next,,http://www.cpowerco.com/ProductDetail.aspx?id=294
295,"6""  STUBBY   ADJUSTABLE   WRENCH","6""  STUBBY   ADJUSTABLE   WRENCH | Time： | 2022-4-21 15:16:16 | Click： | 1216 | Previous | Next | • Manufactured from drop forged Carbon Steel, | hardened and tempered for increased strength | • Dual functional wrench with reversible jaw | for adjustable wrench & pipe wrench functions | • Soft grip non-slip handle for increased comfort | and control in wet conditions | • Compact stubby design, providing comfort | when used in confifined spaces | • Jaw hardness up to 40-45 HRC | • Jaw capacity: 30mm | • Length: 150mm | Previous | Next",,http://www.cpowerco.com/ProductDetail.aspx?id=295
296,VANE KEY PADLOCK,VANE KEY PADLOCK | Time： | 2022-4-21 15:18:24 | Click： | 1118 | Previous | Next | -steel body brass cylinder | 30mm*15*27 | 40mm*20*32 | 50mm*20*38 | Previous | Next,,http://www.cpowerco.com/ProductDetail.aspx?id=296
297,PIPE  SLICE,PIPE  SLICE | Time： | 2022-4-21 15:21:03 | Click： | 977 | Previous | Next | 15/22/28mm for brass tube | Previous | Next,,http://www.cpowerco.com/ProductDetail.aspx?id=297
298,IMPACT  SCREWDRIVER  BITS,IMPACT  SCREWDRIVER  BITS | Time： | 2022-4-21 15:24:01 | Click： | 1330 | Previous | Next | • Impact Screwdriver Bits manufactured form Cr-V Steel | • Heat treated core and screwdriver head for increased | strength | • Flexible torsion zone for absorbing torque peaks for | durability | • Specially designed magnetised screwdriver head for | controlled drive | • Exact fifitment size for reduced cam out | • Magnetic tip | Previous | Next,,http://www.cpowerco.com/ProductDetail.aspx?id=298
299,SCREW   DEPTH   ADJUST   BIT   HOLDER  SET   2PC,"SCREW   DEPTH   ADJUST   BIT   HOLDER  SET   2PC | Time： | 2022-4-21 15:26:21 | Click： | 1036 | Previous | Next | 1pc 25mm bits, S2 material,  PH2 | 1pc bit holder with depth stop function | Previous | Next",,http://www.cpowerco.com/ProductDetail.aspx?id=299
300,SCREW  DEPTH  ADJUST  BIT  HOLDER  SET  8PC,"SCREW  DEPTH  ADJUST  BIT  HOLDER  SET  8PC | Time： | 2022-4-21 15:28:45 | Click： | 870 | Previous | Next | 8pc 25mm bits, S2 material, sand blasted: | 2 X PH2, T15, 2 X T20, 2 X T25 | 1PC drywall bit holder | Previous | Next",,http://www.cpowerco.com/ProductDetail.aspx?id=300
301,Adjustable wood countersinker,"Adjustable wood countersinker | Time： | 2024-1-15 15:55:29 | Click： | 827 | Previous | Next | Tungsten Carbide tipped?countersinker 10mm | HSS dril dia 3.2mm | Adjustable Depth Stop   No-Thrust No Marring Ball Bearing | The protecting ring with bearing.  So it does not turn with drills, | No friction and will protect the wood surface | Previous | Next",,http://www.cpowerco.com/ProductDetail.aspx?id=301
302,压胶枪,压胶枪 | Time： | 2024-11-26 10:17:03 | Click： | 667 | Next | Next,,http://www.cpowerco.com/ProductDetail.aspx?id=302
